layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,74,0.0005462843132452092,0.002070400808177659,0.0031602985178148103,0.005022041821204223,0.002305386547442593,0.006277513543403977,0.01408964246127913,0.04602845559653644,0.03049248108640306,0.2585893303900956,0.3608181914687154,0.5123615384101867,0.029182008113712,0.251521265953779,0.35274462059140177,0.5321886658668518
[16],prelu,32,75,0.000666257952080516,0.001737132888834452,0.00384802870879818,0.007415172087722491,0.0019261029764987038,0.005368183554820837,0.011802725396029829,0.03893803182307237,0.030353904496878338,0.2585802573710678,0.3599960964918134,0.5145708918571472,0.0291676721349358,0.2518545103818176,0.3527216304838655,0.5325565338134766
[16],prelu,32,76,0.0005166521800872832,0.0017956159196279543,0.0029605181443916914,0.004535724858725055,0.0023377900967617264,0.005822953665958379,0.014270900936187566,0.04560772406330354,0.030329850744455978,0.25852545723319037,0.3598757380247114,0.5149056434631347,0.02917625978589052,0.2514681798219679,0.3527417051792142,0.5322386384010315
[16],prelu,32,77,0.0005767782340327703,0.001625650566393658,0.003321864284754947,0.003332832075016951,0.0020353127420077236,0.0064893958290499106,0.012441971709054395,0.03868350532089233,0.03067873988300554,0.2593570769578216,0.36196847856044745,0.5092620015144348,0.029248075438663302,0.2509605520963667,0.3532500953972337,0.531233012676239
[16],prelu,32,78,0.0003871434879677909,0.001193847542968068,0.0021952998576509203,0.003541460201799933,0.002168678578043801,0.005279999037461378,0.013287995792740214,0.04331559258033041,0.03044991126283998,0.2586409684270618,0.3606142215430734,0.5129074454307556,0.029291923558339383,0.25205056063830833,0.35347453087568254,0.5304141879081726
[16],prelu,32,79,0.00028667585391038393,0.0014558053241257734,0.0015794118128351449,0.0049768620766380495,0.0020667622136010715,0.00519482038934698,0.012626134130818978,0.04435420135086821,0.030383655717596342,0.2585858799517153,0.3602253696322439,0.5139403700828552,0.02927729723975054,0.25230647936463335,0.35341534480452513,0.5304192066192627
[16],prelu,32,80,0.00046456689586675374,0.0013513249508549578,0.0026383104981914218,0.0037768170403447744,0.002175728173643394,0.005523271908195454,0.013226434111769941,0.03880255916073878,0.030503976540639945,0.25896206744015193,0.36095702916383715,0.5119859933853149,0.02925144338048986,0.25148408003151396,0.353253004401922,0.5312562108039856
[16],prelu,32,81,0.0005331319491617035,0.0015420746553255248,0.0030978279869623136,0.0043680101738797,0.0022314941363528453,0.005724045126433895,0.013641703638756324,0.04446796824598508,0.03033571681007738,0.25835646584629995,0.35994829013943647,0.514713728427887,0.029279229501262223,0.25180856540799124,0.3534191380441186,0.5305011630058288
[16],prelu,32,82,0.00027108025094533855,0.0015537437090889072,0.0014965625844631143,0.0042250347458822335,0.0027924776444774547,0.006040366182061879,0.016921357884551583,0.056322327479070046,0.030372752957045963,0.25831710778176764,0.36018870592117286,0.514044189453125,0.029480861891061,0.25262014888226964,0.35451791524887055,0.5269458055496216
[16],prelu,32,83,0.0005006036831780188,0.001749362164374022,0.0028816073467007003,0.0035305034623820146,0.002487550639239367,0.006197979895617371,0.015087973878542053,0.053652985404334934,0.030384545959532216,0.2584614783525465,0.36025818243622754,0.5138793349266052,0.02941439650021488,0.2532556702941654,0.3541862694919107,0.5278958320617676
[16],prelu,32,84,0.00042346562721271215,0.002131890811323061,0.0023934352310286747,0.00450994462695737,0.0021460250999044373,0.005364408832706192,0.01311587997329076,0.042543590198788415,0.030380685841664624,0.2587617850303648,0.36023517310619324,0.5139271855354309,0.02908026383258396,0.25164458788931354,0.3522259142994878,0.5337254643440247
[16],prelu,32,85,0.0006196407367607321,0.0019287196333622819,0.0035739396922688134,0.006133199229657757,0.0017818197838090082,0.006727281683369544,0.010918898046572385,0.034211364174148357,0.0302881847787648,0.2582135433703659,0.3596898564696309,0.5154045343399047,0.028846517456695357,0.2510440866649149,0.3508674988150594,0.5376626253128052
