layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,38,0.0002509507170212082,0.0013833200672533318,0.0016346303909032793,0.01259026065721648,0.0022850906366014383,0.006231732312527721,0.014430698600654011,0.032031550951229296,0.030302693992853104,0.26826577663421614,0.3789761710166929,0.4849560260772705,0.029132157415151523,0.2669900143146513,0.37125711679458595,0.5038355827331543
[16],prelu,32,39,0.0003970364555394737,0.0020564688372730847,0.0026505262385501946,0.010875601269020782,0.0027518977721677582,0.005856081108755582,0.017075471894427437,0.014796546228606612,0.030452011674642482,0.2690886640548704,0.3799732160568235,0.4822865962982178,0.029829540699720318,0.26969613790512065,0.3757185673713681,0.4927405834197998
[16],prelu,32,40,0.00033231413722171295,0.0017171577017745549,0.0022157242352964126,0.01066763378242793,0.0026840300713822335,0.010461587224438927,0.016846066765369854,0.039843319663185245,0.030419702678918782,0.269122756719589,0.3798465657234189,0.4826288342475891,0.029693900495767523,0.26848576068878155,0.3749143838882444,0.493800151348114
[16],prelu,32,41,0.00039870391272696956,0.001905432253744154,0.0025523769308219892,0.00841409057690159,0.002753567196546458,0.01008582308487436,0.017214764952707386,0.04026566758160413,0.03048480033874506,0.26926794290542583,0.38031693220138524,0.48138500452041627,0.02992259815335268,0.2700495457649229,0.3764490652084348,0.489664351940155
[16],prelu,32,42,0.00043108914873290935,0.0018921052632955395,0.002797483598842416,0.005767099534137384,0.002792165805987542,0.0061345746996575926,0.017502689611324965,0.03378192420234204,0.03058440461754794,0.26921437382698044,0.3809885644912717,0.4795850276947021,0.02934024006128304,0.2667574417591093,0.37275286674499486,0.5000150799751282
[16],prelu,32,43,0.0003039267476722281,0.0017946368859462461,0.0019552697447350726,0.007938385416396932,0.0024556360681684476,0.00904110364423879,0.015466876667566496,0.036571208318583036,0.030504224896430898,0.2688843584060667,0.38053114414215067,0.48079954385757445,0.029641674757003723,0.26962320685386637,0.3747963237762449,0.49420599937438964
[16],prelu,32,44,0.0003008541122065851,0.0018998243507338704,0.001999250213052491,0.010381220767545591,0.0015895065906970634,0.0038675297590577487,0.010065584833599832,0.02268301658662495,0.030555668324232045,0.2691921186447142,0.3809022688865659,0.47975208759307864,0.029019733518361977,0.2663919711112974,0.3709928154945371,0.5046703338623046
[16],prelu,32,45,0.0002986579225908554,0.0015777745887414082,0.0019725496047911365,0.008760192884348037,0.001770473305995645,0.007309231042573866,0.01132481610376122,0.03371285689613588,0.030334647148847538,0.26876375913619976,0.37953121662139866,0.4835134267807007,0.02883765712380402,0.26506811141967757,0.3697922515869138,0.5074328541755676
[16],prelu,32,46,0.00032090587413201034,0.0016291784554661843,0.002050497810233362,0.0063376899601711115,0.0017429840061785103,0.006624256779024541,0.01116913321898366,0.02913321222676255,0.030466777682304304,0.2689405560493467,0.38040288448333714,0.4811680316925049,0.02883147820830338,0.26642592430114725,0.3697793769836423,0.5076797246932984
[16],prelu,32,47,0.0003358440802795977,0.0014709874604448996,0.002206449427213997,0.011092609019241265,0.0021761676666342726,0.008778097603456846,0.013809250960100014,0.0359721037827459,0.03041891857981674,0.26882991313934307,0.38013783216476416,0.48182817697525027,0.02936667278408998,0.2689723169803618,0.37321923494338965,0.4983475923538208
